"","sitename","date","pm25count","pm25","latitude","longitude"
"273","43. Rajshahi, Thakurmara2",2022-05-02 23:00:00,4,28.75,24.3955383,88.5699585
"274","43. Rajshahi, Thakurmara2",2022-05-03 00:00:00,4,28.75,24.3955383,88.5699585
"275","43. Rajshahi, Thakurmara2",2022-05-03 01:00:00,4,29.75,24.3955383,88.5699585
"276","43. Rajshahi, Thakurmara2",2022-05-03 02:00:00,4,30,24.3955383,88.5699585
"277","43. Rajshahi, Thakurmara2",2022-05-03 03:00:00,4,31.25,24.3955383,88.5699585
"278","43. Rajshahi, Thakurmara2",2022-05-03 04:00:00,4,31.75,24.3955383,88.5699585
"279","43. Rajshahi, Thakurmara2",2022-05-03 05:00:00,4,32.75,24.3955383,88.5699585
"280","43. Rajshahi, Thakurmara2",2022-05-03 06:00:00,4,32,24.3955383,88.5699585
"281","43. Rajshahi, Thakurmara2",2022-05-03 07:00:00,4,31.25,24.3955383,88.5699585
"282","43. Rajshahi, Thakurmara2",2022-05-03 08:00:00,4,30,24.3955383,88.5699585
"283","43. Rajshahi, Thakurmara2",2022-05-03 09:00:00,4,29,24.3955383,88.5699585
"284","43. Rajshahi, Thakurmara2",2022-05-03 10:00:00,4,25,24.3955383,88.5699585
"285","43. Rajshahi, Thakurmara2",2022-05-03 11:00:00,4,16.75,24.3955383,88.5699585
"286","43. Rajshahi, Thakurmara2",2022-05-03 12:00:00,4,13.5,24.3955383,88.5699585
"287","43. Rajshahi, Thakurmara2",2022-05-03 13:00:00,4,12.75,24.3955383,88.5699585
"288","43. Rajshahi, Thakurmara2",2022-05-03 14:00:00,4,13,24.3955383,88.5699585
"289","43. Rajshahi, Thakurmara2",2022-05-03 15:00:00,4,13,24.3955383,88.5699585
"290","43. Rajshahi, Thakurmara2",2022-05-03 16:00:00,4,12,24.3955383,88.5699585
"291","43. Rajshahi, Thakurmara2",2022-05-03 17:00:00,4,11.75,24.3955383,88.5699585
"292","43. Rajshahi, Thakurmara2",2022-05-03 18:00:00,4,11.5,24.3955383,88.5699585
"293","43. Rajshahi, Thakurmara2",2022-05-03 19:00:00,4,12.75,24.3955383,88.5699585
"294","43. Rajshahi, Thakurmara2",2022-05-03 20:00:00,4,13.5,24.3955383,88.5699585
"295","43. Rajshahi, Thakurmara2",2022-05-03 21:00:00,4,14.5,24.3955383,88.5699585
"296","43. Rajshahi, Thakurmara2",2022-05-03 22:00:00,4,15,24.3955383,88.5699585
"297","43. Rajshahi, Thakurmara2",2022-05-03 23:00:00,4,16,24.3955383,88.5699585
"298","43. Rajshahi, Thakurmara2",2022-05-04 00:00:00,4,16,24.3955383,88.5699585
"299","43. Rajshahi, Thakurmara2",2022-05-04 01:00:00,4,16,24.3955383,88.5699585
"300","43. Rajshahi, Thakurmara2",2022-05-04 02:00:00,4,15.75,24.3955383,88.5699585
"301","43. Rajshahi, Thakurmara2",2022-05-04 03:00:00,4,15.75,24.3955383,88.5699585
"302","43. Rajshahi, Thakurmara2",2022-05-04 04:00:00,4,15.5,24.3955383,88.5699585
"303","43. Rajshahi, Thakurmara2",2022-05-04 05:00:00,3,NA,24.3955383,88.5699585
"304","43. Rajshahi, Thakurmara2",2022-05-04 06:00:00,4,16.25,24.3955383,88.5699585
"305","43. Rajshahi, Thakurmara2",2022-05-04 07:00:00,4,16,24.3955383,88.5699585
"306","43. Rajshahi, Thakurmara2",2022-05-04 08:00:00,4,15.5,24.3955383,88.5699585
"307","43. Rajshahi, Thakurmara2",2022-05-04 09:00:00,4,15.5,24.3955383,88.5699585
"308","43. Rajshahi, Thakurmara2",2022-05-04 10:00:00,4,16.25,24.3955383,88.5699585
"309","43. Rajshahi, Thakurmara2",2022-05-04 11:00:00,4,17,24.3955383,88.5699585
"310","43. Rajshahi, Thakurmara2",2022-05-04 12:00:00,4,19,24.3955383,88.5699585
"311","43. Rajshahi, Thakurmara2",2022-05-04 13:00:00,4,22.5,24.3955383,88.5699585
"312","43. Rajshahi, Thakurmara2",2022-05-04 14:00:00,4,24.75,24.3955383,88.5699585
"313","43. Rajshahi, Thakurmara2",2022-05-04 15:00:00,4,25,24.3955383,88.5699585
"314","43. Rajshahi, Thakurmara2",2022-05-04 16:00:00,4,23.5,24.3955383,88.5699585
"315","43. Rajshahi, Thakurmara2",2022-05-04 17:00:00,4,22,24.3955383,88.5699585
"316","43. Rajshahi, Thakurmara2",2022-05-04 18:00:00,4,21.25,24.3955383,88.5699585
"317","43. Rajshahi, Thakurmara2",2022-05-04 19:00:00,4,21.25,24.3955383,88.5699585
"318","43. Rajshahi, Thakurmara2",2022-05-04 20:00:00,4,21,24.3955383,88.5699585
"319","43. Rajshahi, Thakurmara2",2022-05-04 21:00:00,4,21.5,24.3955383,88.5699585
"320","43. Rajshahi, Thakurmara2",2022-05-04 22:00:00,4,23.5,24.3955383,88.5699585
"321","43. Rajshahi, Thakurmara2",2022-05-04 23:00:00,4,25.5,24.3955383,88.5699585
"322","43. Rajshahi, Thakurmara2",2022-05-05 00:00:00,4,24.25,24.3955383,88.5699585
"323","43. Rajshahi, Thakurmara2",2022-05-05 01:00:00,4,24,24.3955383,88.5699585
"324","43. Rajshahi, Thakurmara2",2022-05-05 02:00:00,4,22.25,24.3955383,88.5699585
"325","43. Rajshahi, Thakurmara2",2022-05-05 03:00:00,4,19.75,24.3955383,88.5699585
"326","43. Rajshahi, Thakurmara2",2022-05-05 04:00:00,4,17.5,24.3955383,88.5699585
"327","43. Rajshahi, Thakurmara2",2022-05-05 05:00:00,4,15.5,24.3955383,88.5699585
"328","43. Rajshahi, Thakurmara2",2022-05-05 06:00:00,4,14.5,24.3955383,88.5699585
"329","43. Rajshahi, Thakurmara2",2022-05-05 07:00:00,4,14,24.3955383,88.5699585
"330","43. Rajshahi, Thakurmara2",2022-05-05 08:00:00,4,14,24.3955383,88.5699585
"331","43. Rajshahi, Thakurmara2",2022-05-05 09:00:00,4,14,24.3955383,88.5699585
"332","43. Rajshahi, Thakurmara2",2022-05-05 10:00:00,4,14.75,24.3955383,88.5699585
"333","43. Rajshahi, Thakurmara2",2022-05-05 11:00:00,4,19,24.3955383,88.5699585
"334","43. Rajshahi, Thakurmara2",2022-05-05 12:00:00,4,20.75,24.3955383,88.5699585
"335","43. Rajshahi, Thakurmara2",2022-05-05 13:00:00,4,22,24.3955383,88.5699585
"336","43. Rajshahi, Thakurmara2",2022-05-05 14:00:00,4,23.25,24.3955383,88.5699585
"337","43. Rajshahi, Thakurmara2",2022-05-05 15:00:00,4,24,24.3955383,88.5699585
"338","43. Rajshahi, Thakurmara2",2022-05-05 16:00:00,4,24.75,24.3955383,88.5699585
"339","43. Rajshahi, Thakurmara2",2022-05-05 17:00:00,4,27.25,24.3955383,88.5699585
"340","43. Rajshahi, Thakurmara2",2022-05-05 18:00:00,4,28.5,24.3955383,88.5699585
"341","43. Rajshahi, Thakurmara2",2022-05-05 19:00:00,4,27.5,24.3955383,88.5699585
"342","43. Rajshahi, Thakurmara2",2022-05-05 20:00:00,4,28,24.3955383,88.5699585
"343","43. Rajshahi, Thakurmara2",2022-05-05 21:00:00,4,30.25,24.3955383,88.5699585
"344","43. Rajshahi, Thakurmara2",2022-05-05 22:00:00,4,31.25,24.3955383,88.5699585
"345","43. Rajshahi, Thakurmara2",2022-05-05 23:00:00,4,31,24.3955383,88.5699585
"346","43. Rajshahi, Thakurmara2",2022-05-06 00:00:00,4,30.5,24.3955383,88.5699585
"347","43. Rajshahi, Thakurmara2",2022-05-06 01:00:00,4,28.25,24.3955383,88.5699585
"348","43. Rajshahi, Thakurmara2",2022-05-06 02:00:00,4,26.5,24.3955383,88.5699585
"349","43. Rajshahi, Thakurmara2",2022-05-06 03:00:00,4,25,24.3955383,88.5699585
"350","43. Rajshahi, Thakurmara2",2022-05-06 04:00:00,4,23.5,24.3955383,88.5699585
"351","43. Rajshahi, Thakurmara2",2022-05-06 05:00:00,4,23,24.3955383,88.5699585
"352","43. Rajshahi, Thakurmara2",2022-05-06 06:00:00,4,22.5,24.3955383,88.5699585
"353","43. Rajshahi, Thakurmara2",2022-05-06 07:00:00,4,23,24.3955383,88.5699585
"354","43. Rajshahi, Thakurmara2",2022-05-06 08:00:00,4,24.75,24.3955383,88.5699585
"355","43. Rajshahi, Thakurmara2",2022-05-06 09:00:00,4,23,24.3955383,88.5699585
"356","43. Rajshahi, Thakurmara2",2022-05-06 10:00:00,4,23.5,24.3955383,88.5699585
"357","43. Rajshahi, Thakurmara2",2022-05-06 11:00:00,4,25.75,24.3955383,88.5699585
"358","43. Rajshahi, Thakurmara2",2022-05-06 12:00:00,4,26,24.3955383,88.5699585
"359","43. Rajshahi, Thakurmara2",2022-05-06 13:00:00,4,25.5,24.3955383,88.5699585
"360","43. Rajshahi, Thakurmara2",2022-05-06 14:00:00,4,25.5,24.3955383,88.5699585
"361","43. Rajshahi, Thakurmara2",2022-05-06 15:00:00,4,25.5,24.3955383,88.5699585
"362","43. Rajshahi, Thakurmara2",2022-05-06 16:00:00,4,26.25,24.3955383,88.5699585
"363","43. Rajshahi, Thakurmara2",2022-05-06 17:00:00,4,21.75,24.3955383,88.5699585
"364","43. Rajshahi, Thakurmara2",2022-05-06 18:00:00,4,20,24.3955383,88.5699585
"365","43. Rajshahi, Thakurmara2",2022-05-06 19:00:00,4,19.75,24.3955383,88.5699585
"366","43. Rajshahi, Thakurmara2",2022-05-06 20:00:00,4,21.75,24.3955383,88.5699585
"367","43. Rajshahi, Thakurmara2",2022-05-06 21:00:00,4,23.25,24.3955383,88.5699585
"368","43. Rajshahi, Thakurmara2",2022-05-06 22:00:00,4,26.5,24.3955383,88.5699585
"369","43. Rajshahi, Thakurmara2",2022-05-06 23:00:00,4,28.75,24.3955383,88.5699585
"370","43. Rajshahi, Thakurmara2",2022-05-07 00:00:00,4,31.25,24.3955383,88.5699585
"371","43. Rajshahi, Thakurmara2",2022-05-07 01:00:00,4,33.25,24.3955383,88.5699585
"372","43. Rajshahi, Thakurmara2",2022-05-07 02:00:00,4,37,24.3955383,88.5699585
"373","43. Rajshahi, Thakurmara2",2022-05-07 03:00:00,4,41,24.3955383,88.5699585
"374","43. Rajshahi, Thakurmara2",2022-05-07 04:00:00,4,45.5,24.3955383,88.5699585
"375","43. Rajshahi, Thakurmara2",2022-05-07 05:00:00,4,47.75,24.3955383,88.5699585
"376","43. Rajshahi, Thakurmara2",2022-05-07 06:00:00,4,51.5,24.3955383,88.5699585
"377","43. Rajshahi, Thakurmara2",2022-05-07 07:00:00,4,55,24.3955383,88.5699585
"378","43. Rajshahi, Thakurmara2",2022-05-07 08:00:00,4,55.5,24.3955383,88.5699585
"379","43. Rajshahi, Thakurmara2",2022-05-07 09:00:00,4,52.5,24.3955383,88.5699585
"380","43. Rajshahi, Thakurmara2",2022-05-07 10:00:00,4,47.75,24.3955383,88.5699585
"381","43. Rajshahi, Thakurmara2",2022-05-07 11:00:00,4,44,24.3955383,88.5699585
"382","43. Rajshahi, Thakurmara2",2022-05-07 12:00:00,4,42.25,24.3955383,88.5699585
"383","43. Rajshahi, Thakurmara2",2022-05-07 13:00:00,4,40,24.3955383,88.5699585
"384","43. Rajshahi, Thakurmara2",2022-05-07 14:00:00,4,37.75,24.3955383,88.5699585
"385","43. Rajshahi, Thakurmara2",2022-05-07 15:00:00,4,36,24.3955383,88.5699585
"386","43. Rajshahi, Thakurmara2",2022-05-07 16:00:00,4,36.5,24.3955383,88.5699585
"387","43. Rajshahi, Thakurmara2",2022-05-07 17:00:00,4,36.25,24.3955383,88.5699585
"388","43. Rajshahi, Thakurmara2",2022-05-07 18:00:00,4,36.25,24.3955383,88.5699585
"389","43. Rajshahi, Thakurmara2",2022-05-07 19:00:00,4,36.75,24.3955383,88.5699585
"390","43. Rajshahi, Thakurmara2",2022-05-07 20:00:00,4,39.25,24.3955383,88.5699585
"391","43. Rajshahi, Thakurmara2",2022-05-07 21:00:00,4,39.25,24.3955383,88.5699585
"392","43. Rajshahi, Thakurmara2",2022-05-07 22:00:00,4,40,24.3955383,88.5699585
"393","43. Rajshahi, Thakurmara2",2022-05-07 23:00:00,4,40,24.3955383,88.5699585
"394","43. Rajshahi, Thakurmara2",2022-05-08 00:00:00,4,40.25,24.3955383,88.5699585
"395","43. Rajshahi, Thakurmara2",2022-05-08 01:00:00,4,42.5,24.3955383,88.5699585
"396","43. Rajshahi, Thakurmara2",2022-05-08 02:00:00,4,46.5,24.3955383,88.5699585
"397","43. Rajshahi, Thakurmara2",2022-05-08 03:00:00,4,48.75,24.3955383,88.5699585
"398","43. Rajshahi, Thakurmara2",2022-05-08 04:00:00,4,50,24.3955383,88.5699585
"399","43. Rajshahi, Thakurmara2",2022-05-08 05:00:00,4,52.25,24.3955383,88.5699585
"400","43. Rajshahi, Thakurmara2",2022-05-08 06:00:00,4,55,24.3955383,88.5699585
"401","43. Rajshahi, Thakurmara2",2022-05-08 07:00:00,4,58.5,24.3955383,88.5699585
"402","43. Rajshahi, Thakurmara2",2022-05-08 08:00:00,4,69,24.3955383,88.5699585
"403","43. Rajshahi, Thakurmara2",2022-05-08 09:00:00,4,75.5,24.3955383,88.5699585
"404","43. Rajshahi, Thakurmara2",2022-05-08 10:00:00,4,67.75,24.3955383,88.5699585
"405","43. Rajshahi, Thakurmara2",2022-05-08 11:00:00,4,51.5,24.3955383,88.5699585
"406","43. Rajshahi, Thakurmara2",2022-05-08 12:00:00,4,45,24.3955383,88.5699585
"407","43. Rajshahi, Thakurmara2",2022-05-08 13:00:00,4,50.75,24.3955383,88.5699585
"408","43. Rajshahi, Thakurmara2",2022-05-08 14:00:00,4,35.75,24.3955383,88.5699585
"409","43. Rajshahi, Thakurmara2",2022-05-08 15:00:00,4,33.5,24.3955383,88.5699585
"410","43. Rajshahi, Thakurmara2",2022-05-08 16:00:00,4,28.75,24.3955383,88.5699585
"411","43. Rajshahi, Thakurmara2",2022-05-08 17:00:00,4,24,24.3955383,88.5699585
"412","43. Rajshahi, Thakurmara2",2022-05-08 18:00:00,4,23,24.3955383,88.5699585
"413","43. Rajshahi, Thakurmara2",2022-05-08 19:00:00,4,23,24.3955383,88.5699585
"414","43. Rajshahi, Thakurmara2",2022-05-08 20:00:00,4,23.75,24.3955383,88.5699585
"415","43. Rajshahi, Thakurmara2",2022-05-08 21:00:00,4,26,24.3955383,88.5699585
"416","43. Rajshahi, Thakurmara2",2022-05-08 22:00:00,4,26.25,24.3955383,88.5699585
"417","43. Rajshahi, Thakurmara2",2022-05-08 23:00:00,4,26.25,24.3955383,88.5699585
"418","43. Rajshahi, Thakurmara2",2022-05-09 00:00:00,4,26,24.3955383,88.5699585
"419","43. Rajshahi, Thakurmara2",2022-05-09 01:00:00,4,25.75,24.3955383,88.5699585
"420","43. Rajshahi, Thakurmara2",2022-05-09 02:00:00,4,24.5,24.3955383,88.5699585
"421","43. Rajshahi, Thakurmara2",2022-05-09 03:00:00,4,23.25,24.3955383,88.5699585
"422","43. Rajshahi, Thakurmara2",2022-05-09 04:00:00,4,22.25,24.3955383,88.5699585
"423","43. Rajshahi, Thakurmara2",2022-05-09 05:00:00,4,21.25,24.3955383,88.5699585
"424","43. Rajshahi, Thakurmara2",2022-05-09 06:00:00,4,20.75,24.3955383,88.5699585
"425","43. Rajshahi, Thakurmara2",2022-05-09 07:00:00,4,25.5,24.3955383,88.5699585
"426","43. Rajshahi, Thakurmara2",2022-05-09 08:00:00,4,31,24.3955383,88.5699585
"427","43. Rajshahi, Thakurmara2",2022-05-09 09:00:00,4,25.5,24.3955383,88.5699585
"428","43. Rajshahi, Thakurmara2",2022-05-09 10:00:00,4,26,24.3955383,88.5699585
"429","43. Rajshahi, Thakurmara2",2022-05-09 11:00:00,4,25.5,24.3955383,88.5699585
"430","43. Rajshahi, Thakurmara2",2022-05-09 12:00:00,4,30.75,24.3955383,88.5699585
"431","43. Rajshahi, Thakurmara2",2022-05-09 13:00:00,4,26,24.3955383,88.5699585
"432","43. Rajshahi, Thakurmara2",2022-05-09 14:00:00,4,20.75,24.3955383,88.5699585
"433","43. Rajshahi, Thakurmara2",2022-05-09 15:00:00,4,17.5,24.3955383,88.5699585
"434","43. Rajshahi, Thakurmara2",2022-05-09 16:00:00,4,14.25,24.3955383,88.5699585
"435","43. Rajshahi, Thakurmara2",2022-05-09 17:00:00,4,11.25,24.3955383,88.5699585
"436","43. Rajshahi, Thakurmara2",2022-05-09 18:00:00,4,9,24.3955383,88.5699585
"437","43. Rajshahi, Thakurmara2",2022-05-09 19:00:00,4,9,24.3955383,88.5699585
"438","43. Rajshahi, Thakurmara2",2022-05-09 20:00:00,4,9,24.3955383,88.5699585
"439","43. Rajshahi, Thakurmara2",2022-05-09 21:00:00,4,9.5,24.3955383,88.5699585
"440","43. Rajshahi, Thakurmara2",2022-05-09 22:00:00,4,10,24.3955383,88.5699585
"441","43. Rajshahi, Thakurmara2",2022-05-09 23:00:00,4,9.5,24.3955383,88.5699585
"442","43. Rajshahi, Thakurmara2",2022-05-10 00:00:00,4,8.5,24.3955383,88.5699585
"443","43. Rajshahi, Thakurmara2",2022-05-10 01:00:00,4,7.75,24.3955383,88.5699585
"444","43. Rajshahi, Thakurmara2",2022-05-10 02:00:00,4,8.25,24.3955383,88.5699585
"445","43. Rajshahi, Thakurmara2",2022-05-10 03:00:00,4,11,24.3955383,88.5699585
"446","43. Rajshahi, Thakurmara2",2022-05-10 04:00:00,4,13.5,24.3955383,88.5699585
"447","43. Rajshahi, Thakurmara2",2022-05-10 05:00:00,4,15.5,24.3955383,88.5699585
"448","43. Rajshahi, Thakurmara2",2022-05-10 06:00:00,4,16.75,24.3955383,88.5699585
"449","43. Rajshahi, Thakurmara2",2022-05-10 07:00:00,4,16.5,24.3955383,88.5699585
"450","43. Rajshahi, Thakurmara2",2022-05-10 08:00:00,4,15.75,24.3955383,88.5699585
"451","43. Rajshahi, Thakurmara2",2022-05-10 09:00:00,4,17.5,24.3955383,88.5699585
"452","43. Rajshahi, Thakurmara2",2022-05-10 10:00:00,4,16.75,24.3955383,88.5699585
"453","43. Rajshahi, Thakurmara2",2022-05-10 11:00:00,4,11.25,24.3955383,88.5699585
"454","43. Rajshahi, Thakurmara2",2022-05-10 12:00:00,4,8.5,24.3955383,88.5699585
"455","43. Rajshahi, Thakurmara2",2022-05-10 13:00:00,4,7.25,24.3955383,88.5699585
"456","43. Rajshahi, Thakurmara2",2022-05-10 14:00:00,4,9.5,24.3955383,88.5699585
"457","43. Rajshahi, Thakurmara2",2022-05-10 15:00:00,4,8.75,24.3955383,88.5699585
"458","43. Rajshahi, Thakurmara2",2022-05-10 16:00:00,4,8.25,24.3955383,88.5699585
"459","43. Rajshahi, Thakurmara2",2022-05-10 17:00:00,4,8,24.3955383,88.5699585
"460","43. Rajshahi, Thakurmara2",2022-05-10 18:00:00,4,8,24.3955383,88.5699585
"461","43. Rajshahi, Thakurmara2",2022-05-10 19:00:00,4,9,24.3955383,88.5699585
"462","43. Rajshahi, Thakurmara2",2022-05-10 20:00:00,4,9.75,24.3955383,88.5699585
"463","43. Rajshahi, Thakurmara2",2022-05-10 21:00:00,4,14.75,24.3955383,88.5699585
"464","43. Rajshahi, Thakurmara2",2022-05-10 22:00:00,4,24.25,24.3955383,88.5699585
"465","43. Rajshahi, Thakurmara2",2022-05-10 23:00:00,4,25.75,24.3955383,88.5699585
"466","43. Rajshahi, Thakurmara2",2022-05-11 00:00:00,4,24.75,24.3955383,88.5699585
"467","43. Rajshahi, Thakurmara2",2022-05-11 01:00:00,4,25,24.3955383,88.5699585
"468","43. Rajshahi, Thakurmara2",2022-05-11 02:00:00,4,25,24.3955383,88.5699585
"469","43. Rajshahi, Thakurmara2",2022-05-11 03:00:00,4,24.5,24.3955383,88.5699585
"470","43. Rajshahi, Thakurmara2",2022-05-11 04:00:00,4,22.5,24.3955383,88.5699585
"471","43. Rajshahi, Thakurmara2",2022-05-11 05:00:00,4,21.5,24.3955383,88.5699585
"472","43. Rajshahi, Thakurmara2",2022-05-11 06:00:00,4,20.5,24.3955383,88.5699585
"473","43. Rajshahi, Thakurmara2",2022-05-11 07:00:00,4,19.25,24.3955383,88.5699585
"474","43. Rajshahi, Thakurmara2",2022-05-11 08:00:00,4,19,24.3955383,88.5699585
"475","43. Rajshahi, Thakurmara2",2022-05-11 09:00:00,4,18.25,24.3955383,88.5699585
"476","43. Rajshahi, Thakurmara2",2022-05-11 10:00:00,4,17,24.3955383,88.5699585
"477","43. Rajshahi, Thakurmara2",2022-05-11 11:00:00,4,17,24.3955383,88.5699585
"478","43. Rajshahi, Thakurmara2",2022-05-11 12:00:00,3,NA,24.3955383,88.5699585
"479","43. Rajshahi, Thakurmara2",2022-05-11 13:00:00,4,16.25,24.3955383,88.5699585
"480","43. Rajshahi, Thakurmara2",2022-05-11 14:00:00,4,15.75,24.3955383,88.5699585
"481","43. Rajshahi, Thakurmara2",2022-05-11 15:00:00,4,23,24.3955383,88.5699585
"482","43. Rajshahi, Thakurmara2",2022-05-11 16:00:00,4,24.5,24.3955383,88.5699585
"483","43. Rajshahi, Thakurmara2",2022-05-11 17:00:00,4,21.75,24.3955383,88.5699585
"484","43. Rajshahi, Thakurmara2",2022-05-11 18:00:00,4,21,24.3955383,88.5699585
"485","43. Rajshahi, Thakurmara2",2022-05-11 19:00:00,4,21,24.3955383,88.5699585
"486","43. Rajshahi, Thakurmara2",2022-05-11 20:00:00,4,20.25,24.3955383,88.5699585
"487","43. Rajshahi, Thakurmara2",2022-05-11 21:00:00,4,19.25,24.3955383,88.5699585
"488","43. Rajshahi, Thakurmara2",2022-05-11 22:00:00,3,NA,24.3955383,88.5699585
"489","43. Rajshahi, Thakurmara2",2022-05-11 23:00:00,4,18.75,24.3955383,88.5699585
"490","43. Rajshahi, Thakurmara2",2022-05-12 00:00:00,4,18,24.3955383,88.5699585
"491","43. Rajshahi, Thakurmara2",2022-05-12 01:00:00,4,18,24.3955383,88.5699585
"492","43. Rajshahi, Thakurmara2",2022-05-12 02:00:00,4,18,24.3955383,88.5699585
"493","43. Rajshahi, Thakurmara2",2022-05-12 03:00:00,4,18.25,24.3955383,88.5699585
"494","43. Rajshahi, Thakurmara2",2022-05-12 04:00:00,4,20.5,24.3955383,88.5699585
"495","43. Rajshahi, Thakurmara2",2022-05-12 05:00:00,4,23.5,24.3955383,88.5699585
"496","43. Rajshahi, Thakurmara2",2022-05-12 06:00:00,4,23.75,24.3955383,88.5699585
"497","43. Rajshahi, Thakurmara2",2022-05-12 07:00:00,4,23.5,24.3955383,88.5699585
"498","43. Rajshahi, Thakurmara2",2022-05-12 08:00:00,4,23,24.3955383,88.5699585
"499","43. Rajshahi, Thakurmara2",2022-05-12 09:00:00,4,22.25,24.3955383,88.5699585
"500","43. Rajshahi, Thakurmara2",2022-05-12 10:00:00,4,21.25,24.3955383,88.5699585
"501","43. Rajshahi, Thakurmara2",2022-05-12 11:00:00,4,21.5,24.3955383,88.5699585
"502","43. Rajshahi, Thakurmara2",2022-05-12 12:00:00,4,22.25,24.3955383,88.5699585
"503","43. Rajshahi, Thakurmara2",2022-05-12 13:00:00,4,22.25,24.3955383,88.5699585
"504","43. Rajshahi, Thakurmara2",2022-05-12 14:00:00,4,24.5,24.3955383,88.5699585
"505","43. Rajshahi, Thakurmara2",2022-05-12 15:00:00,4,22.5,24.3955383,88.5699585
"506","43. Rajshahi, Thakurmara2",2022-05-12 16:00:00,4,14.25,24.3955383,88.5699585
"507","43. Rajshahi, Thakurmara2",2022-05-12 17:00:00,4,13.75,24.3955383,88.5699585
"508","43. Rajshahi, Thakurmara2",2022-05-12 18:00:00,4,15,24.3955383,88.5699585
"509","43. Rajshahi, Thakurmara2",2022-05-12 19:00:00,4,16.75,24.3955383,88.5699585
"510","43. Rajshahi, Thakurmara2",2022-05-12 20:00:00,4,17.25,24.3955383,88.5699585
"511","43. Rajshahi, Thakurmara2",2022-05-12 21:00:00,4,17.5,24.3955383,88.5699585
"512","43. Rajshahi, Thakurmara2",2022-05-12 22:00:00,4,17.5,24.3955383,88.5699585
"513","43. Rajshahi, Thakurmara2",2022-05-12 23:00:00,4,18,24.3955383,88.5699585
"514","43. Rajshahi, Thakurmara2",2022-05-13 00:00:00,4,18.25,24.3955383,88.5699585
"515","43. Rajshahi, Thakurmara2",2022-05-13 01:00:00,4,19.5,24.3955383,88.5699585
"516","43. Rajshahi, Thakurmara2",2022-05-13 02:00:00,4,21,24.3955383,88.5699585
"517","43. Rajshahi, Thakurmara2",2022-05-13 03:00:00,4,20.75,24.3955383,88.5699585
"518","43. Rajshahi, Thakurmara2",2022-05-13 04:00:00,4,20,24.3955383,88.5699585
"519","43. Rajshahi, Thakurmara2",2022-05-13 05:00:00,4,19.75,24.3955383,88.5699585
"520","43. Rajshahi, Thakurmara2",2022-05-13 06:00:00,4,20,24.3955383,88.5699585
"521","43. Rajshahi, Thakurmara2",2022-05-13 07:00:00,4,21,24.3955383,88.5699585
"522","43. Rajshahi, Thakurmara2",2022-05-13 08:00:00,4,20,24.3955383,88.5699585
"523","43. Rajshahi, Thakurmara2",2022-05-13 09:00:00,4,19.5,24.3955383,88.5699585
"524","43. Rajshahi, Thakurmara2",2022-05-13 10:00:00,4,19,24.3955383,88.5699585
"525","43. Rajshahi, Thakurmara2",2022-05-13 11:00:00,4,19,24.3955383,88.5699585
"526","43. Rajshahi, Thakurmara2",2022-05-13 12:00:00,4,18.75,24.3955383,88.5699585
"527","43. Rajshahi, Thakurmara2",2022-05-13 13:00:00,4,19,24.3955383,88.5699585
"528","43. Rajshahi, Thakurmara2",2022-05-13 14:00:00,4,19,24.3955383,88.5699585
"529","43. Rajshahi, Thakurmara2",2022-05-13 15:00:00,4,18.25,24.3955383,88.5699585
"530","43. Rajshahi, Thakurmara2",2022-05-13 16:00:00,4,18,24.3955383,88.5699585
"531","43. Rajshahi, Thakurmara2",2022-05-13 17:00:00,4,17.75,24.3955383,88.5699585
"532","43. Rajshahi, Thakurmara2",2022-05-13 18:00:00,4,19,24.3955383,88.5699585
"533","43. Rajshahi, Thakurmara2",2022-05-13 19:00:00,4,19,24.3955383,88.5699585
"534","43. Rajshahi, Thakurmara2",2022-05-13 20:00:00,4,19,24.3955383,88.5699585
"535","43. Rajshahi, Thakurmara2",2022-05-13 21:00:00,4,18.25,24.3955383,88.5699585
"536","43. Rajshahi, Thakurmara2",2022-05-13 22:00:00,4,18,24.3955383,88.5699585
"537","43. Rajshahi, Thakurmara2",2022-05-13 23:00:00,4,18,24.3955383,88.5699585
"538","43. Rajshahi, Thakurmara2",2022-05-14 00:00:00,4,18,24.3955383,88.5699585
"539","43. Rajshahi, Thakurmara2",2022-05-14 01:00:00,4,17,24.3955383,88.5699585
"540","43. Rajshahi, Thakurmara2",2022-05-14 02:00:00,4,17,24.3955383,88.5699585
"541","43. Rajshahi, Thakurmara2",2022-05-14 03:00:00,4,16.5,24.3955383,88.5699585
"542","43. Rajshahi, Thakurmara2",2022-05-14 04:00:00,4,16,24.3955383,88.5699585
"543","43. Rajshahi, Thakurmara2",2022-05-14 05:00:00,4,16,24.3955383,88.5699585
"544","43. Rajshahi, Thakurmara2",2022-05-14 06:00:00,4,16.25,24.3955383,88.5699585
"545","43. Rajshahi, Thakurmara2",2022-05-14 07:00:00,4,17.25,24.3955383,88.5699585
